ID	tt_tram	tt_metro	tt_bus	tc_tram	tc_metro	tc_bus	hw_tram	hw_metro	hw_bus	choice
1131	25	20	40	2	3	1.5	9	7	12	2
1132	25	20	40	2.5	3	0.5	12	5	10	2
1133	25	20	25	2.5	4.5	0.5	12	12	10	3
1134	25	15	25	2	3	1	9	7	12	2
1135	25	10	40	2.5	2	1.5	7	12	12	1
1136	15	15	40	1.5	2	1	12	7	10	2
1137	25	15	45	2.5	2	1	7	7	12	2
1138	15	10	40	2	3	0.5	12	5	10	2
1139	25	20	45	2	3	1.5	9	5	15	2
1140	30	15	40	1.5	2	0.5	9	5	12	2
1141	30	20	25	2	3	1	12	7	12	2
1142	15	15	45	2.5	3	0.5	7	7	10	1
1143	30	10	45	2	2	1.5	9	7	10	2
1144	15	10	40	2	3	0.5	7	12	15	1
1145	25	15	45	1.5	2	1	12	12	12	2
1146	25	10	40	2	3	1.5	9	7	12	2
1147	25	20	45	2	2	1	9	7	12	2
1148	30	15	45	2	4.5	0.5	9	5	12	2
1149	25	15	45	2	4.5	1	9	5	10	2
1150	25	20	40	2	3	1	9	7	10	2
1151	15	10	40	2.5	2	1.5	9	7	15	2
1152	25	15	45	2	2	1	12	7	10	2
1153	15	15	45	2	4.5	1.5	9	7	10	2
1154	15	15	45	1.5	3	1	9	5	12	2
1155	15	20	40	2	3	0.5	12	12	12	2
1156	15	15	45	2.5	2	1.5	7	7	12	1
1157	25	15	25	2	2	1.5	7	7	12	2
1158	25	10	40	2	3	1	9	5	12	2
1159	25	15	40	2	3	0.5	9	12	12	1
1160	15	15	40	2	3	1.5	9	7	10	1
1161	25	15	40	2.5	3	1	7	7	15	2
1162	25	10	40	1.5	4.5	1	9	7	12	2
1163	25	15	40	1.5	3	1	9	7	15	2
1164	15	15	40	2.5	3	0.5	9	7	12	2
1165	15	15	40	2	4.5	1	9	12	15	1
1166	15	20	25	2	3	1.5	9	5	15	2
1167	15	15	25	2.5	4.5	1	9	5	12	2
1168	25	20	25	2.5	2	1	12	5	12	2
1169	30	20	40	2	3	1	7	12	12	1
1170	30	15	25	2	3	1	9	5	15	2
1171	30	15	40	2.5	3	1	7	7	10	2
1172	25	15	40	1.5	4.5	1	7	5	12	1
1173	15	15	40	2.5	4.5	1	7	7	12	1
1174	25	15	40	1.5	2	1.5	12	12	15	2
1175	25	15	40	2	4.5	1	9	12	10	3
1176	30	15	40	2.5	4.5	1.5	9	12	12	1
1177	25	10	40	1.5	3	0.5	9	7	12	2
1178	30	15	40	2	4.5	1.5	12	7	15	2
1179	15	20	40	2.5	3	1	7	7	10	2
1180	25	20	25	1.5	2	0.5	9	7	10	2
1181	25	15	40	2	3	0.5	7	5	12	2
1182	15	10	45	1.5	4.5	1	7	7	15	1
1183	25	15	45	2	4.5	0.5	7	7	12	2
1184	25	15	40	2.5	3	1.5	7	7	10	1
1185	25	20	45	2	2	1	9	7	10	2
1186	15	15	40	2	3	1.5	7	7	10	1
1187	25	15	25	1.5	2	1.5	9	5	10	2
1188	15	15	25	1.5	3	1	9	7	12	1
1189	25	20	25	2	3	1	9	12	12	1
1190	25	20	45	2	3	1	7	12	10	1
1191	30	15	40	2.5	3	0.5	7	12	15	1
1192	25	20	40	2	3	1.5	9	7	15	1
1193	25	15	25	2.5	4.5	0.5	9	7	12	2
1194	25	15	40	2	3	0.5	12	7	10	2
1195	25	15	40	2	4.5	1	12	7	15	2
1196	15	15	25	2	2	1.5	12	12	12	1
1197	25	15	40	2	2	1	7	7	10	2
1198	25	15	25	2.5	4.5	1	9	7	15	2
1199	25	10	45	1.5	3	1	7	7	12	2
1200	25	15	45	1.5	4.5	1	9	5	10	2
1201	30	15	25	2.5	4.5	1	9	7	12	2
1202	15	15	25	2.5	4.5	0.5	7	5	12	1
1203	30	20	45	1.5	4.5	1	12	7	12	2
1204	15	15	45	2	4.5	1	9	7	12	1
1205	15	20	40	1.5	3	1	9	7	12	2
1206	30	20	25	2	3	1	9	5	12	2
1207	25	15	40	2	3	1	9	7	15	2
1208	25	15	40	2	3	1	9	7	15	2
1209	15	15	45	2	4.5	0.5	9	7	15	2
1210	25	20	25	2.5	2	1	7	7	15	2
1211	25	15	25	2	3	0.5	9	5	10	2
1212	30	15	40	1.5	3	1	9	7	12	2
1213	30	10	40	1.5	3	1.5	7	12	12	1
1214	25	15	40	2	3	0.5	9	12	15	1
1215	30	15	25	2	4.5	1	9	7	12	3
1216	30	20	45	2	3	1	12	7	15	2
1217	15	10	40	2	2	0.5	7	7	10	2
1218	30	15	40	2.5	2	1	9	7	12	2
1219	15	10	45	2.5	3	1.5	12	12	12	2
1220	25	20	25	2	3	1	12	7	12	2
1221	25	20	40	2	2	1	12	5	15	2
1222	15	20	40	2	3	1	9	5	12	2
1223	25	10	25	1.5	2	0.5	9	5	10	2
1224	30	15	25	1.5	4.5	1	12	7	10	2
1225	25	10	40	2.5	3	1	7	12	10	1
1226	25	15	45	1.5	3	1.5	7	7	10	1
1227	15	15	40	1.5	4.5	1	9	12	12	1
1228	30	15	25	2	2	1	9	7	15	2
1229	25	20	25	2	2	1	12	12	12	3
1230	25	15	45	2	3	0.5	9	5	12	2
1231	25	15	25	1.5	3	1.5	9	7	15	2
1232	25	10	40	2.5	3	1	9	7	12	2
1233	25	20	25	2.5	2	1	9	7	12	2
1234	15	10	45	2.5	3	1.5	9	7	10	2
1235	30	20	25	2	4.5	0.5	7	5	12	2
1236	25	20	40	2	2	1	12	12	15	1
1237	25	15	40	1.5	3	1	9	7	12	2
1238	30	15	45	2	3	1.5	12	5	12	2
1239	30	15	40	2	2	1.5	9	5	15	2
1240	15	20	25	2.5	3	1.5	12	7	12	2
1241	30	15	25	2	4.5	1	7	12	12	1
1242	25	20	25	2	3	1.5	9	5	15	2
1243	25	20	40	2.5	3	0.5	9	7	15	2
1244	30	20	45	1.5	4.5	0.5	9	7	12	1
1245	15	15	45	2	3	1	12	7	12	2
1246	15	20	45	2	2	0.5	9	5	15	2
1247	30	15	25	1.5	4.5	0.5	12	7	10	3
1248	25	15	25	2	3	0.5	12	12	12	1
1249	25	20	45	2.5	3	1	7	5	12	2
1250	25	20	25	2	3	0.5	7	12	12	1
1251	30	15	45	1.5	3	1	9	7	12	2
1252	15	20	40	2	3	1.5	12	5	15	2
1253	15	15	40	2.5	2	0.5	9	12	12	1
1254	30	10	40	1.5	3	1.5	9	7	10	2
1255	25	15	25	2	4.5	1	12	7	12	2
1256	30	10	45	2	3	0.5	9	5	12	2
1257	15	15	25	2	4.5	0.5	9	7	12	2
1258	30	10	40	2	2	1	9	7	15	2
1259	30	15	40	2	4.5	0.5	12	7	12	2
1260	25	20	45	2	4.5	1.5	9	7	10	1
1261	15	10	45	1.5	2	1.5	9	5	12	2
1262	15	15	40	2	2	0.5	12	7	12	2
1263	15	10	40	2	2	1.5	9	7	12	2
1264	15	15	45	2.5	3	1	12	5	12	2
1265	30	10	45	2	4.5	0.5	12	5	12	2
1266	15	10	40	1.5	3	1	9	7	10	2
1267	25	10	40	2	3	1.5	7	7	12	2
1268	15	10	40	2	3	0.5	9	7	10	2
1269	25	10	25	2.5	3	1	12	7	12	2
1270	25	10	45	1.5	4.5	1.5	7	12	10	1
1271	15	20	25	2	2	1.5	9	7	10	2
1272	15	10	40	2.5	2	0.5	7	7	12	1
1273	30	15	45	2.5	3	1.5	9	5	12	2
1274	25	15	40	1.5	3	0.5	7	5	10	2
1275	25	20	40	1.5	4.5	1.5	7	5	15	2
1276	30	15	40	2.5	3	0.5	9	7	15	2
1277	25	15	25	1.5	4.5	1	7	7	10	1
1278	25	15	25	2.5	2	0.5	9	7	10	2
1279	15	20	45	2	4.5	0.5	9	7	10	3
1280	30	10	40	2.5	2	1.5	7	12	15	1
1281	15	15	25	2	3	0.5	9	7	15	2
1282	25	15	45	2	2	1	7	7	12	2
1283	25	20	40	2.5	3	1	12	5	15	2
1284	25	15	25	1.5	3	1	12	7	15	2
1285	15	15	45	1.5	3	0.5	9	5	10	2
1286	25	15	40	2.5	3	1	7	5	15	2
1287	15	15	40	1.5	4.5	0.5	12	7	10	2
1288	30	10	40	2	3	1.5	9	12	12	1
1289	25	15	40	2	3	1	9	7	10	2
1290	15	15	40	2	3	1	7	7	10	1
1291	25	10	45	2.5	3	1	9	5	12	2
1292	25	15	40	2.5	3	1	9	7	15	2
1293	25	10	25	2.5	3	1	9	7	10	2
1294	30	10	25	2	3	1.5	12	12	12	2
1295	25	10	45	2	3	1	9	7	12	2
1296	30	20	40	1.5	4.5	1.5	7	7	12	1
1297	30	15	40	2.5	3	1.5	12	5	15	2
1298	30	20	25	2	3	1	12	7	10	2
1299	30	20	25	2.5	2	1.5	7	7	15	2
1300	25	15	25	2	4.5	1	7	5	12	1
1301	25	20	40	2	4.5	1	9	7	12	2
1302	25	15	40	1.5	3	1	9	7	15	2
1303	25	10	40	2	3	1.5	12	7	15	2
1304	15	10	25	2	4.5	0.5	12	5	12	2
1305	15	15	40	1.5	3	1	9	7	10	2
1306	30	15	45	2	4.5	1	12	7	10	2
1307	25	15	40	2.5	3	0.5	9	5	15	2
1308	25	15	40	1.5	3	1	9	7	12	2
1309	25	15	40	1.5	4.5	1.5	12	5	12	2
1310	25	10	25	2	4.5	1.5	9	7	10	2
1311	30	15	40	1.5	2	0.5	9	7	15	2
1312	15	10	40	2.5	2	1.5	7	5	10	1
1313	25	20	40	1.5	4.5	1	12	12	15	1
1314	25	15	40	2	3	0.5	9	5	12	2
1315	25	15	45	2	3	1	9	5	10	2
1316	25	20	45	2	3	1	9	12	12	1
1317	30	10	45	2	3	1	7	12	12	1
1318	25	20	45	1.5	3	1	7	7	12	1
1319	30	20	45	1.5	4.5	1.5	9	7	12	2
1320	30	15	40	2.5	4.5	0.5	9	5	12	2
1321	15	10	25	1.5	2	1	12	12	10	3
1322	30	15	25	2	2	0.5	12	12	10	3
1323	25	20	45	2.5	3	1	12	5	12	2
1324	25	10	40	2.5	3	1	7	5	10	2
1325	25	15	40	2	3	1	9	5	10	2
1326	15	20	40	2.5	2	0.5	9	12	12	1
1327	15	15	25	2.5	2	1	12	7	10	2
1328	25	10	25	2	4.5	1.5	7	7	10	1
1329	30	15	25	2	3	1	9	7	15	2
1330	25	15	45	1.5	4.5	1	9	7	12	1
1331	25	20	25	2	4.5	1	9	12	15	1
1332	25	10	40	1.5	4.5	1	7	7	15	1
1333	15	10	45	2.5	3	1	12	12	10	3
1334	25	15	40	2	3	0.5	12	5	12	2
1335	25	15	40	1.5	3	0.5	7	7	12	2
1336	15	10	40	2	4.5	1	12	12	12	1
1337	25	20	40	2.5	3	1	7	12	12	1
1338	25	20	40	1.5	3	0.5	12	7	15	2
1339	30	10	45	2	4.5	0.5	12	7	12	2
1340	25	15	40	2	3	1	9	12	12	1
1341	15	20	40	1.5	3	1	9	5	12	2
1342	25	10	40	1.5	4.5	1	9	12	12	1
1343	25	20	40	1.5	2	0.5	9	7	12	2
1344	25	10	25	2	3	0.5	9	5	15	2
1345	15	15	25	2.5	3	1.5	7	7	12	1
1346	15	20	45	2	4.5	0.5	12	12	12	1
1347	30	10	25	1.5	3	0.5	7	7	12	2
1348	15	15	40	2	3	1	9	7	12	1
1349	25	15	40	2.5	4.5	1	9	7	12	2
1350	25	15	45	2	3	0.5	7	7	12	1
1351	25	15	25	1.5	2	1.5	7	7	12	2
1352	15	15	25	2	3	0.5	7	12	12	1
1353	25	15	40	2	3	1	12	7	12	2
1354	25	10	40	1.5	4.5	1	7	5	12	2
1355	25	15	40	1.5	2	1	12	12	12	2
1356	15	15	45	1.5	3	1.5	9	5	15	2
1357	25	15	40	2	2	1	12	12	12	2
1358	25	10	40	2	4.5	1	12	5	10	2
1359	25	20	40	2	3	1	9	5	15	2
1360	25	10	40	2	3	1	12	12	12	1
1361	25	15	45	2	2	0.5	9	5	10	2
1362	30	15	40	1.5	3	1	12	7	12	2
1363	30	15	40	2	3	1	9	12	15	1
1364	25	15	40	1.5	3	1	7	12	12	1
1365	25	15	25	2	3	1.5	7	12	15	1
1366	15	15	45	2	3	1.5	12	12	12	1
1367	25	10	40	2	3	0.5	9	5	12	2
1368	30	10	25	1.5	4.5	1	7	5	15	1
1369	30	20	25	2	4.5	0.5	7	12	10	1
1370	25	15	40	1.5	2	1	7	12	12	1
1371	15	15	40	1.5	3	1	9	7	12	2
1372	25	15	40	2	3	0.5	7	5	15	2
1373	30	20	25	2	3	1.5	9	12	10	3
1374	15	20	40	2.5	3	1	7	7	10	1
1375	25	10	40	2.5	3	1.5	7	7	12	2
1376	30	15	25	2	4.5	0.5	9	7	12	1
1377	15	10	25	1.5	3	1	7	7	10	1
1378	25	15	40	1.5	3	1	9	5	12	2
1379	15	10	45	1.5	3	1	12	12	12	2
1380	25	10	25	1.5	3	0.5	9	12	15	1
1381	25	10	40	2.5	3	1.5	9	7	12	2
1382	15	15	40	2	4.5	1.5	9	7	12	1
1383	15	10	40	1.5	2	0.5	7	7	15	2
1384	25	15	40	1.5	2	1	9	7	15	2
1385	30	10	40	2.5	4.5	0.5	7	7	15	2
1386	25	10	25	2.5	3	1	9	7	12	2
1387	25	15	40	2	4.5	1	7	7	15	2
1388	15	20	40	2	2	0.5	9	5	10	2
1389	25	10	45	2.5	4.5	1	7	7	10	2
1390	30	15	45	2.5	2	1	12	7	10	2
1391	25	10	40	2	3	1.5	12	5	15	2
1392	15	20	40	2.5	3	1	9	5	15	2
1393	25	10	45	2.5	4.5	1	12	7	12	2
1394	25	15	40	2.5	4.5	0.5	7	12	10	1
1395	15	20	25	1.5	4.5	0.5	12	7	10	3
1396	25	10	45	1.5	3	1.5	9	5	15	2
1397	25	15	40	2.5	4.5	0.5	9	7	10	2
1398	30	15	25	2	3	1	7	7	10	2
1399	25	15	45	2.5	2	1	9	12	15	2
1400	25	20	25	2	2	1	9	5	12	2
1401	25	15	45	1.5	3	1	9	7	15	2
1402	25	10	25	1.5	3	1.5	12	7	12	2
1403	25	15	45	2	2	0.5	7	5	15	2
1404	25	10	45	2	4.5	1.5	12	12	10	2
1405	25	10	45	1.5	4.5	1	12	5	12	2
1406	30	15	40	1.5	2	0.5	12	12	10	3
1407	30	15	25	2	3	1.5	12	7	15	2
1408	25	15	25	1.5	4.5	1	7	7	15	1
1409	25	15	40	2	2	1.5	9	7	15	2
1410	30	15	40	2	2	0.5	12	12	12	2
1411	25	20	40	2.5	3	1	7	12	15	1
1412	25	20	40	2	2	1.5	12	12	10	1
1413	25	20	25	1.5	4.5	1	7	7	12	1
1414	25	20	40	2.5	2	1	12	7	10	2
1415	30	10	40	2	2	1	12	5	12	2
1416	15	20	25	2	2	0.5	7	7	12	1
1417	30	15	45	1.5	3	1	9	5	15	2
1418	25	20	40	2	4.5	1.5	9	7	10	1
1419	30	20	25	2	2	1	7	7	12	2
1420	25	15	45	2	4.5	1	9	5	12	2
1421	25	20	40	1.5	4.5	1.5	9	7	12	2
1422	30	10	25	2	4.5	1	7	7	10	1
1423	25	15	40	2	2	1.5	7	7	10	2
1424	15	10	40	1.5	3	0.5	12	12	15	1
1425	25	15	40	2	3	1	9	7	12	2
1426	30	10	40	2	3	0.5	9	7	12	2
1427	25	20	45	1.5	2	0.5	12	12	10	3
1428	15	15	40	2	3	1	9	5	15	2
1429	30	15	45	2	2	0.5	9	7	12	2
1430	25	20	25	2	4.5	1	9	12	12	1
1431	25	10	25	2	3	1.5	9	7	12	2
1432	30	10	25	2.5	3	1	9	7	12	2
1433	25	15	45	2.5	3	1	7	5	12	2
1434	25	15	40	1.5	3	1.5	12	7	10	2
1435	30	15	40	2	3	1	7	12	10	1
1436	25	15	40	2	4.5	1	9	12	12	1
1437	15	20	40	2.5	4.5	0.5	7	12	10	1
1438	30	15	45	1.5	3	0.5	12	7	12	2
1439	30	10	25	2	3	1.5	9	12	12	3
1440	15	15	40	2	2	1.5	9	7	10	1
1441	15	20	40	1.5	3	1	9	5	15	2
1442	30	15	25	2	3	0.5	7	7	10	1
1443	30	20	40	2	3	1	12	12	15	2
1444	25	15	25	1.5	3	1	7	12	10	1
1445	30	15	40	2	3	1	9	12	12	1
1446	25	15	40	1.5	4.5	0.5	9	7	15	2
1447	25	10	45	2.5	2	1	9	12	15	2
1448	25	15	45	2.5	3	1	9	7	15	2
1449	25	15	40	2	3	1.5	9	7	15	2
1450	25	15	25	1.5	2	0.5	12	7	15	2
1451	25	15	25	2.5	3	1	12	5	12	2
1452	15	20	25	2	3	1.5	7	12	12	1
1453	25	20	40	2	4.5	1.5	12	7	10	2
1454	25	15	45	1.5	4.5	1	9	7	12	2
1455	30	15	40	2.5	3	1	9	7	15	2
1456	15	15	40	2	2	1	9	7	12	1
1457	30	10	45	2	4.5	1.5	9	7	12	2
1458	15	10	40	2	3	1	12	7	12	2
1459	25	10	45	2	2	0.5	9	12	12	1
1460	30	15	45	2.5	3	0.5	9	12	12	1
1461	30	15	40	2.5	3	0.5	9	7	10	2
1462	15	15	40	2	3	1	7	7	15	1
1463	25	20	40	2.5	3	1.5	9	5	15	2
1464	15	20	40	2.5	2	1.5	9	12	10	1
1465	25	15	45	1.5	2	0.5	12	12	15	2
1466	30	10	40	2	3	1	12	12	12	2
1467	15	15	40	1.5	3	0.5	7	7	12	2
1468	15	20	45	2.5	4.5	1.5	12	7	12	2
1469	25	15	40	2	2	1.5	9	7	12	2
1470	30	20	25	1.5	2	1	9	7	10	2
1471	25	20	45	2	3	1	9	7	12	2
1472	15	10	40	2	3	1.5	12	7	10	2
1473	15	20	40	2	4.5	1.5	9	12	15	1
1474	25	15	40	2	2	0.5	7	7	12	2
1475	25	15	25	2	2	1.5	9	7	12	2
1476	30	15	40	1.5	4.5	1.5	7	7	15	1
1477	30	10	25	2	3	0.5	9	12	15	1
1478	25	15	25	2	3	1	12	5	12	2
1479	15	20	25	2	2	1	9	7	10	2
1480	30	10	45	2	3	1	9	12	10	1
1481	30	15	40	2.5	2	1	12	12	12	2
1482	30	10	45	2.5	3	1	12	7	12	2
1483	30	15	40	2	2	1	7	5	12	2
1484	25	20	40	2	4.5	1	9	7	12	1
1485	25	15	45	2	2	0.5	7	7	12	2
1486	30	15	25	2	3	0.5	9	7	15	2
1487	30	15	45	2	2	0.5	9	7	12	2
1488	25	10	40	2.5	4.5	1	7	12	10	1
1489	15	15	40	2	2	0.5	7	7	10	2
1490	25	20	40	2	3	1.5	9	7	10	2
1491	30	10	40	2.5	2	1.5	9	7	10	2
1492	30	20	45	2	3	1.5	12	12	12	1
1493	25	10	40	2	3	0.5	9	5	15	2
1494	25	15	45	1.5	4.5	1	9	5	12	2
1495	25	10	40	2	4.5	1	12	12	10	3
1496	25	10	40	2.5	4.5	1.5	9	5	10	2
1497	25	10	40	2	2	1	7	12	10	1
1498	25	15	40	1.5	3	0.5	7	7	12	1
1499	30	15	40	1.5	3	1	7	5	12	2
1500	15	15	25	2.5	4.5	1	7	12	12	1
1501	30	20	25	2.5	2	1.5	7	7	10	2
1502	30	15	25	2	2	1	12	7	15	2
1503	25	20	40	1.5	4.5	1	9	12	12	1
1504	15	15	45	2	2	0.5	9	5	12	2
1505	25	10	45	2	4.5	0.5	9	7	10	2
1506	25	20	45	2	4.5	0.5	7	12	12	1
1507	15	15	25	2	4.5	1	12	5	10	2
1508	25	20	40	1.5	2	0.5	9	7	15	2
1509	25	15	40	2	2	1.5	9	7	12	2
1510	30	20	25	2	3	0.5	9	7	10	2
1511	30	15	25	2.5	3	1.5	9	7	15	2
1512	25	20	40	2	3	1.5	9	12	12	1
1513	15	15	40	1.5	4.5	0.5	12	7	12	2
1514	25	15	45	2.5	2	1	12	5	12	2
1515	15	15	45	2	2	0.5	7	5	10	2
1516	25	10	25	2	3	1.5	7	7	15	1
1517	15	10	45	2.5	2	1.5	12	12	12	2
1518	15	15	45	2.5	2	1.5	9	7	15	2
1519	25	15	45	2	3	1.5	9	7	15	2
1520	15	20	25	2	2	0.5	12	7	12	2
1521	30	20	25	2	2	1	12	7	15	2
1522	15	15	25	2	4.5	1.5	9	5	15	2
1523	15	20	40	2.5	2	1.5	9	12	15	1
1524	15	15	25	2.5	2	0.5	7	7	12	1
1525	25	15	25	2	4.5	0.5	7	5	12	2
1526	25	20	40	2.5	3	1	9	7	10	2
1527	30	10	40	2.5	3	1.5	12	12	15	2
1528	15	15	25	2	4.5	0.5	12	12	12	1
1529	25	20	40	2	3	1.5	7	7	12	2
1530	25	20	40	2.5	3	1.5	9	12	10	1
1531	25	10	25	1.5	3	1.5	9	7	12	2
1532	25	15	45	2.5	4.5	1.5	7	7	12	1
1533	25	15	25	2	3	0.5	9	5	15	2
1534	15	15	40	2.5	3	1	9	12	12	1
1535	25	10	45	2	2	1	9	7	12	2
1536	25	10	40	1.5	4.5	0.5	9	7	12	1
1537	25	15	25	1.5	2	1.5	7	5	12	2
1538	25	20	25	2	3	1.5	7	12	12	1
1539	30	10	40	2	3	1	9	5	12	2
1540	15	20	25	2	3	0.5	9	7	15	1
1541	30	10	25	2.5	2	1	9	5	15	2
1542	25	15	40	2.5	3	1.5	9	12	12	1
1543	25	15	25	2	3	0.5	12	5	12	2
1544	15	15	40	1.5	2	1.5	7	7	15	1
1545	25	10	25	2.5	4.5	1.5	7	7	12	1
1546	25	10	40	2	3	1	12	5	10	2
1547	15	10	40	2.5	4.5	1.5	7	7	10	2
1548	15	15	45	2	2	0.5	9	7	12	2
1549	25	15	40	2	3	0.5	7	7	10	2
1550	25	15	25	2	3	0.5	12	7	12	2
1551	25	20	25	1.5	3	1.5	9	12	12	1
1552	30	15	45	2	3	1	7	7	12	1
1553	25	10	45	1.5	4.5	0.5	9	7	10	2
1554	30	10	40	2.5	3	1	12	7	10	2
1555	25	10	45	2.5	3	0.5	12	7	12	2
1556	30	10	40	2	4.5	1	9	7	15	2
1557	15	15	25	1.5	3	0.5	7	7	10	1
1558	25	20	45	2	3	0.5	12	7	12	2
1559	30	10	25	2.5	2	0.5	9	5	10	2
1560	25	20	25	1.5	3	1	9	7	15	1
1561	25	20	45	2	2	1.5	12	7	15	2
1562	25	15	40	2	4.5	1	7	7	12	1
1563	15	15	25	2	3	0.5	9	7	12	2
1564	25	20	45	2	4.5	1.5	12	5	15	2
1565	15	20	40	2	3	0.5	9	7	15	2
1566	15	20	40	2	2	1	9	7	12	2
1567	30	20	40	1.5	3	1	12	7	15	2
1568	25	10	40	2	4.5	0.5	9	7	12	1
1569	30	15	25	2.5	3	1	7	12	10	1
1570	15	10	25	1.5	3	1	12	7	15	2
1571	30	10	45	2.5	4.5	1	7	5	15	2
1572	15	15	40	1.5	4.5	1	9	12	12	1
1573	15	20	45	1.5	2	0.5	9	12	12	1
1574	30	15	40	2	3	1	7	7	15	2
1575	25	10	40	2	3	1	7	7	10	2
1576	25	15	40	2	2	1	12	7	10	2
1577	25	15	45	2	3	0.5	9	7	15	2
1578	15	10	25	2	4.5	0.5	7	5	15	1
1579	25	20	40	2	2	0.5	9	7	12	2
1580	30	15	40	2.5	3	1	9	7	12	2
1581	15	20	45	2.5	3	1	12	5	12	2
1582	15	15	40	1.5	4.5	1.5	7	7	15	1
1583	15	15	40	2	3	1	7	12	12	1
1584	25	15	45	2.5	4.5	1	9	5	12	2
1585	25	20	45	2.5	4.5	1	9	12	12	1
1586	15	15	40	2	3	1.5	9	7	12	2
1587	15	15	40	1.5	3	1	7	7	15	1
1588	25	20	45	2	3	1	12	5	10	2
1589	25	15	40	1.5	4.5	1.5	9	7	12	2
1590	30	10	25	2	3	1	12	7	12	2
1591	25	20	25	2	3	0.5	9	12	15	1
1592	25	15	45	2	3	0.5	7	5	12	2
1593	15	15	40	2.5	3	0.5	12	7	12	2
1594	15	15	45	2	2	0.5	7	12	12	1
1595	15	10	40	2.5	2	1.5	9	7	15	2
1596	30	15	40	2	3	0.5	9	12	12	1
1597	15	20	25	2.5	2	1.5	9	5	10	2
1598	30	15	25	2	3	1	12	5	12	2
1599	30	10	40	2.5	3	0.5	12	7	10	2
1600	30	20	45	2	2	1.5	9	7	15	1
1601	15	10	40	1.5	4.5	1	9	7	12	2
1602	15	15	40	2	3	0.5	9	7	12	2
1603	25	10	25	2.5	4.5	0.5	9	5	12	2
1604	25	15	40	2.5	2	0.5	9	12	15	1
1605	25	15	40	2	3	1	12	12	12	2
1606	15	15	40	2	4.5	1.5	9	7	15	1
1607	25	10	25	1.5	4.5	1	12	7	15	2
1608	25	15	40	2.5	4.5	1	7	7	15	1
1609	25	15	45	1.5	4.5	1.5	9	5	12	2
1610	30	10	40	1.5	2	1	7	7	12	2
1611	25	15	40	1.5	3	1.5	7	12	12	1
1612	30	15	40	1.5	3	1.5	7	7	10	1
1613	15	20	25	2	4.5	1.5	9	5	15	2
1614	15	20	40	2	4.5	1	12	12	12	1
1615	25	15	25	2	3	1	12	7	15	2
1616	25	10	25	1.5	4.5	1	9	5	12	2
1617	30	20	25	2.5	4.5	0.5	12	7	12	2
1618	25	15	40	1.5	2	1	12	5	12	2
1619	15	10	25	2	4.5	1.5	7	12	15	1
1620	25	20	40	2	4.5	0.5	12	7	10	2
1621	15	20	25	1.5	3	1	12	12	10	3
1622	25	20	25	2	4.5	0.5	9	5	12	2
1623	25	20	40	1.5	3	1.5	9	12	15	1
1624	25	15	25	2	2	1	12	12	10	2
1625	30	15	40	2.5	2	1	9	7	12	2
1626	15	10	40	2	4.5	1	9	12	10	1
1627	30	15	40	2	3	1	7	5	15	2
1628	30	15	40	2	2	1	9	12	12	1
1629	25	15	45	1.5	2	0.5	9	7	10	2
1630	15	15	40	2.5	2	1	9	12	12	1
1631	25	15	40	2	4.5	1	7	5	15	2
1632	25	10	40	1.5	3	1	9	12	12	1
1633	25	15	25	2	4.5	1	12	12	10	3
1634	25	20	40	2.5	2	1.5	9	12	10	1
1635	15	15	40	2	3	0.5	12	12	15	2
1636	15	15	40	1.5	3	1.5	12	12	12	1
1637	15	15	25	2.5	3	1	7	5	10	2
1638	25	10	40	2	4.5	1	12	7	10	2
1639	30	15	25	2.5	3	0.5	12	5	15	2
1640	30	10	40	2.5	2	1.5	12	5	12	2
1641	25	10	25	2	3	1	9	12	15	1
1642	25	10	40	2.5	2	0.5	12	12	15	2
1643	25	20	25	2.5	3	0.5	9	5	12	2
1644	25	15	25	2	3	1	7	7	12	1
1645	15	10	40	2.5	2	1	9	7	12	2
1646	25	10	40	2.5	2	1.5	9	5	12	2
1647	25	20	40	1.5	4.5	1	12	7	12	2
1648	25	10	25	2.5	3	1	9	12	12	1
1649	30	10	40	2	2	0.5	7	12	15	1
1650	15	10	25	1.5	2	1.5	7	7	15	1
1651	25	15	45	1.5	2	0.5	9	7	12	2
1652	15	15	40	2.5	2	1.5	9	5	10	2
1653	25	15	40	1.5	4.5	1.5	9	12	10	1
1654	25	15	40	2	4.5	1.5	7	7	10	1
1655	25	15	40	1.5	4.5	1	12	7	12	2
1656	15	15	40	1.5	3	0.5	12	7	10	2
1657	25	15	40	2.5	3	1.5	9	7	12	2
1658	25	20	25	2.5	3	0.5	9	7	12	2
1659	15	15	25	2	3	1	9	7	12	2
1660	15	20	25	2.5	4.5	1	12	7	15	2
1661	30	15	40	2.5	2	1	12	7	15	2
1662	15	10	45	2	3	1	7	7	10	1
1663	30	20	40	1.5	2	1	7	5	12	2
1664	25	20	40	2	3	1.5	7	12	12	1
1665	25	20	40	2.5	3	0.5	9	12	12	1
1666	30	10	45	1.5	4.5	1.5	9	5	15	2
1667	25	15	25	1.5	2	1	12	7	10	2
1668	15	15	40	2	2	0.5	12	7	12	2
1669	30	10	45	2.5	4.5	1	12	12	15	2
1670	25	15	40	2	3	0.5	9	7	10	2
1671	25	15	40	1.5	2	1	12	7	10	2
1672	25	15	45	2.5	4.5	1	12	7	12	2
1673	25	15	25	1.5	4.5	0.5	9	7	12	2
