ID	tt_tram	tt_metro	tt_bus	tc_tram	tc_metro	tc_bus	hw_tram	hw_metro	hw_bus	choice
112	30	10	20	2	2	0.5	9	11	11	2
112	25	15	20	1.5	3	0.5	12	7	11	2
112	25	20	40	2	3	0.8	7	11	11	2
112	25	15	30	2	4	0.5	7	11	14	2
112	30	15	30	2	3	0.8	7	7	10	2
112	30	10	20	2	2	0.8	7	5	11	2
112	15	20	30	1.5	3	0.3	9	7	10	2
112	15	20	30	2	3	0.3	9	7	11	1
113	25	15	40	2.5	2	0.8	12	11	10	2
113	15	15	20	1.5	2	0.3	7	5	10	2
113	25	15	30	2	2	0.3	7	7	11	2
113	25	10	40	2.5	4	0.5	9	5	14	2
113	15	10	20	2.5	2	0.8	9	7	11	2
113	30	10	30	2.5	3	0.5	12	11	10	2
113	30	10	30	2	3	0.5	9	7	14	2
113	15	20	30	2.5	3	0.5	12	11	11	1
113	15	20	30	2	3	0.5	12	7	11	2
113	15	15	40	2.5	3	0.5	12	5	11	2
114	30	20	20	2	2	0.5	9	7	10	2
114	25	20	40	2	3	0.5	9	7	10	2
114	15	15	30	2	3	0.8	9	7	14	2
114	30	20	40	2.5	4	0.8	9	11	14	2
114	15	10	30	2.5	4	0.8	9	11	11	2
114	25	20	40	2	2	0.3	9	7	10	2
114	25	20	30	2.5	4	0.5	9	11	11	2
114	15	15	30	2	4	0.5	9	5	11	2
114	25	15	30	2	3	0.3	9	5	11	2
114	15	20	30	2	3	0.5	9	7	10	1
115	25	20	40	1.5	2	0.5	12	11	11	2
115	15	15	20	1.5	3	0.3	7	11	14	1
115	25	10	30	2.5	3	0.5	9	11	10	2
115	25	15	40	2	2	0.8	7	5	10	2
115	15	20	20	2	2	0.8	12	7	11	2
115	25	10	40	2	3	0.5	9	7	11	2
115	30	10	40	2	2	0.5	9	5	10	2
115	25	20	30	1.5	2	0.8	9	7	10	2
115	15	10	30	2	3	0.5	9	7	11	2
115	15	15	30	2	4	0.8	7	11	11	1
116	25	20	30	2	4	0.5	9	11	11	3
116	25	15	20	2.5	4	0.5	12	7	14	2
116	15	15	40	2	3	0.5	12	7	14	2
116	30	10	20	2.5	3	0.3	9	7	14	2
116	25	10	30	2	3	0.3	12	7	11	2
116	25	15	20	2	3	0.5	12	11	14	2
116	30	15	30	1.5	2	0.3	12	11	10	2
116	15	15	30	2	4	0.3	9	5	11	2
116	25	15	30	2.5	4	0.5	9	5	11	2
116	30	10	30	2.5	2	0.5	9	7	11	2
117	25	20	20	2	3	0.8	9	5	10	2
117	25	15	30	2.5	4	0.5	9	5	11	2
117	15	20	30	2	3	0.8	7	7	11	1
117	30	15	20	2	3	0.3	12	7	14	2
117	15	15	30	2.5	3	0.8	12	7	11	2
117	15	10	40	2	4	0.8	9	11	11	2
117	15	10	30	2	2	0.5	7	7	11	2
117	30	15	30	1.5	2	0.8	12	7	14	2
117	15	15	20	2.5	2	0.3	9	7	10	2
117	25	20	40	2	3	0.8	7	11	10	1
118	15	15	30	2.5	3	0.8	9	11	11	1
118	30	20	30	2	3	0.5	9	7	11	2
118	15	20	30	2	4	0.5	12	7	11	2
118	25	20	30	2	2	0.5	9	5	11	2
118	25	20	30	1.5	3	0.8	7	11	11	2
118	25	10	40	2	3	0.5	9	11	10	2
118	30	10	40	1.5	3	0.8	9	5	14	2
118	25	15	30	2	4	0.3	7	5	14	2
118	30	10	30	1.5	3	0.3	9	7	14	2
118	15	20	30	1.5	2	0.5	9	5	14	1
119	25	15	40	2	4	0.3	7	5	11	2
119	30	10	40	2.5	3	0.5	9	7	11	2
119	30	20	20	2	4	0.5	7	11	14	3
119	25	20	20	1.5	3	0.5	9	11	11	1
119	25	15	40	2	2	0.8	9	7	11	2
119	25	15	30	2.5	2	0.3	12	7	11	2
119	25	15	30	1.5	2	0.3	12	7	11	2
119	15	15	20	2.5	2	0.5	7	5	11	2
119	30	20	20	2	4	0.5	9	5	14	2
119	25	15	20	2	3	0.3	9	5	11	2
120	30	15	40	2	3	0.5	12	5	11	2
120	25	15	30	1.5	3	0.3	9	5	14	2
120	25	20	40	1.5	3	0.5	9	7	11	2
120	15	10	20	2	3	0.8	12	7	10	2
120	30	15	20	2.5	3	0.5	9	7	14	2
120	25	20	30	2	4	0.3	9	11	14	1
120	25	20	30	2	2	0.5	9	11	11	2
120	25	10	30	2	3	0.5	9	7	11	2
120	15	20	20	2	2	0.5	9	7	11	2
120	15	15	30	2	2	0.5	7	7	14	1
121	25	20	40	2	2	0.8	7	7	11	2
121	25	20	20	2	4	0.3	7	7	14	2
121	30	20	40	2	3	0.5	12	11	11	2
121	25	15	40	2	2	0.5	9	11	11	2
121	15	15	30	2.5	4	0.8	7	7	11	2
121	15	15	20	1.5	4	0.3	9	11	11	1
121	15	15	30	1.5	2	0.5	9	5	11	2
121	25	15	20	2.5	2	0.5	12	5	14	2
121	15	20	40	2.5	4	0.5	12	7	11	2
121	15	20	30	1.5	4	0.8	9	7	14	1
122	25	10	30	2	2	0.5	12	11	11	2
122	30	15	30	2.5	3	0.5	9	11	14	2
122	30	10	20	2.5	3	0.5	9	11	11	2
122	15	15	30	2.5	3	0.5	12	11	10	2
122	25	15	30	2	3	0.3	12	7	11	2
122	25	15	30	2	4	0.5	7	11	10	1
122	15	15	30	2	2	0.5	9	5	11	2
122	25	10	30	1.5	3	0.5	9	7	11	2
122	30	10	30	2	3	0.8	9	7	10	2
122	25	20	30	2	4	0.5	12	11	11	2
123	25	10	30	2.5	3	0.5	9	7	11	2
123	30	15	40	1.5	4	0.8	7	5	14	2
123	15	15	20	1.5	2	0.5	12	11	11	2
123	25	10	30	2.5	3	0.5	9	7	10	2
123	15	10	20	2	3	0.8	7	7	11	2
123	25	15	20	2	3	0.8	7	5	10	2
123	25	10	20	2	3	0.5	9	7	10	2
123	25	15	20	1.5	3	0.5	9	11	11	2
123	30	15	40	1.5	3	0.5	7	7	11	2
123	25	10	30	1.5	2	0.5	9	7	10	2
124	15	10	20	2.5	2	0.8	12	5	14	2
124	15	10	30	2.5	2	0.5	7	7	11	2
124	25	15	20	2	3	0.5	9	7	11	2
124	25	15	30	1.5	3	0.3	9	5	11	2
124	25	20	30	2	4	0.3	9	11	10	2
124	25	15	20	2.5	2	0.3	12	7	11	2
124	15	15	40	2	3	0.5	7	11	11	1
124	25	15	30	2	3	0.3	12	5	14	2
124	15	15	30	1.5	3	0.3	7	11	11	1
124	15	10	20	2	3	0.8	7	7	11	2
125	25	10	30	2	3	0.8	12	7	14	2
125	15	20	30	1.5	2	0.5	9	7	11	1
125	25	15	20	2.5	3	0.3	9	5	14	2
125	15	15	30	2	3	0.5	7	7	14	1
125	25	15	30	2	4	0.8	9	7	11	2
125	25	15	30	1.5	4	0.5	7	11	11	2
125	25	10	30	1.5	3	0.3	9	7	11	2
125	25	15	20	2	3	0.5	7	11	10	1
125	25	15	40	1.5	2	0.5	12	5	14	2
125	30	10	30	1.5	3	0.3	9	11	11	2
126	25	10	20	1.5	3	0.3	9	7	11	2
126	30	15	30	2	3	0.8	9	11	10	2
126	30	15	30	1.5	2	0.5	9	11	10	2
126	25	20	30	1.5	2	0.5	7	11	11	1
126	25	20	20	2	3	0.8	9	7	14	2
126	25	15	30	2	2	0.5	9	7	14	2
126	25	15	40	2	3	0.5	9	7	11	2
126	30	20	30	1.5	4	0.5	12	7	14	2
126	25	20	20	2	3	0.8	9	5	14	2
126	25	20	30	2.5	2	0.5	9	7	11	2
127	15	15	30	2	2	0.8	7	7	11	2
127	15	15	30	2	2	0.8	9	7	10	2
127	25	15	30	2.5	3	0.5	12	11	14	2
127	25	15	30	2	3	0.5	9	5	14	2
127	25	20	20	1.5	4	0.3	7	11	10	3
127	15	20	40	2.5	3	0.8	12	11	11	1
127	25	20	30	2	3	0.5	9	5	10	2
127	30	15	30	2	4	0.3	12	11	14	2
127	15	10	30	2.5	3	0.5	9	5	11	2
127	25	10	40	2.5	2	0.3	9	11	11	2
128	30	20	40	2	4	0.3	12	11	14	2
128	25	15	30	2	2	0.5	7	7	10	2
128	30	10	20	1.5	2	0.5	12	7	11	2
128	25	15	30	2.5	3	0.5	9	7	11	2
128	15	20	30	2	3	0.8	9	7	11	2
128	25	20	30	2	4	0.5	12	7	14	2
128	15	10	30	2.5	2	0.8	9	5	11	2
128	25	10	30	2	3	0.3	9	11	11	2
128	25	10	40	2	3	0.3	12	7	11	2
128	15	20	20	2	3	0.3	12	11	11	1
129	25	15	30	2.5	3	0.5	9	7	11	2
129	15	15	30	2	3	0.5	9	11	11	1
129	25	10	30	2.5	3	0.3	9	11	11	2
129	25	15	30	2.5	4	0.8	9	5	10	2
129	15	15	40	2.5	3	0.3	12	5	14	2
129	15	15	30	1.5	4	0.8	12	7	14	2
129	15	15	30	2.5	4	0.5	7	7	10	2
129	25	10	30	1.5	3	0.5	9	7	11	2
129	15	10	30	2	4	0.8	12	7	11	2
129	25	15	20	2	2	0.5	9	7	10	2
130	15	15	40	1.5	3	0.5	9	7	11	2
130	30	10	30	1.5	3	0.3	12	11	14	2
130	25	15	30	2	4	0.5	9	11	11	2
130	30	20	20	2.5	2	0.8	12	7	11	2
130	25	10	30	1.5	2	0.3	9	7	11	2
130	15	15	40	2	2	0.8	7	5	10	1
130	25	20	30	2	3	0.5	7	7	11	2
130	15	15	20	2	3	0.3	9	7	11	2
130	25	10	30	2.5	2	0.5	12	7	11	2
130	15	15	30	2	4	0.5	9	7	10	1
131	30	15	30	1.5	4	0.3	7	7	10	2
131	25	10	30	2.5	3	0.5	9	5	10	2
131	25	10	30	2.5	3	0.8	12	7	10	2
131	30	15	30	2.5	4	0.5	12	5	11	2
131	25	15	20	1.5	4	0.5	7	11	11	2
131	15	15	20	2	4	0.8	12	7	11	2
131	15	20	20	2.5	3	0.5	12	11	10	3
131	15	10	40	2	2	0.5	9	5	11	2
131	25	10	20	2	2	0.3	7	7	10	2
131	30	15	30	2	3	0.3	9	11	11	2
132	15	15	30	2	3	0.5	9	11	10	2
132	25	15	40	2.5	4	0.3	9	5	14	2
132	25	15	30	2	3	0.5	9	11	11	2
132	15	10	30	1.5	2	0.3	9	11	11	2
132	30	15	30	2.5	4	0.5	9	11	14	2
132	25	15	20	2	4	0.8	9	11	11	2
132	25	15	30	2	3	0.3	9	7	10	2
132	15	10	40	2	4	0.3	7	7	10	2
132	30	10	20	2	4	0.3	12	11	11	2
132	25	15	30	2.5	4	0.8	12	7	14	2
133	30	15	30	2	3	0.5	9	11	14	2
133	25	15	30	1.5	3	0.5	9	11	11	2
133	30	20	20	2	3	0.5	9	5	11	2
133	25	10	30	2.5	2	0.5	9	11	10	2
133	25	15	30	2	3	0.8	12	11	14	2
133	30	15	40	2	4	0.5	12	7	14	2
133	30	10	40	2.5	3	0.5	12	7	10	2
133	25	10	20	2.5	3	0.5	12	7	11	2
133	30	10	40	2.5	4	0.5	7	7	14	2
133	15	15	30	2	2	0.5	9	5	14	2
134	25	15	40	2	2	0.8	7	11	11	2
134	25	15	30	2	2	0.5	12	7	11	2
134	25	20	20	1.5	3	0.8	9	5	11	2
134	25	15	30	2	2	0.3	12	5	11	2
134	25	20	30	2	3	0.3	9	5	14	2
134	30	15	40	2	4	0.3	9	7	14	2
134	15	20	30	2.5	3	0.8	12	11	11	1
134	25	20	20	2.5	2	0.8	9	7	10	2
134	30	10	20	2	3	0.5	9	7	10	2
134	15	20	20	2	4	0.3	7	7	11	1
135	15	15	20	2	4	0.5	9	7	10	2
135	25	10	30	2	3	0.5	9	11	11	2
135	25	20	40	2	3	0.3	7	7	10	2
135	30	15	30	2.5	3	0.5	9	7	11	2
135	15	15	40	2	2	0.5	12	11	14	2
135	30	15	30	2.5	3	0.5	12	11	14	2
135	30	15	30	2.5	4	0.8	9	7	11	2
135	15	15	30	1.5	2	0.3	9	5	11	2
135	25	20	20	2.5	3	0.8	9	7	14	2
135	25	15	40	2.5	2	0.3	9	5	11	2
136	25	10	30	2.5	3	0.5	12	7	14	2
136	15	15	30	2	2	0.5	7	7	14	1
136	30	15	30	2.5	4	0.3	7	7	11	2
136	25	20	20	1.5	4	0.8	7	5	10	2
136	15	15	30	2	2	0.8	9	7	11	2
136	30	15	20	2	2	0.8	9	11	11	2
136	25	20	30	2	3	0.3	9	5	14	2
136	25	20	20	1.5	2	0.3	9	5	10	2
136	25	20	40	1.5	3	0.5	9	5	10	2
136	25	20	30	1.5	3	0.5	9	11	11	1
137	15	15	20	2	3	0.3	9	5	10	2
137	15	10	40	1.5	3	0.8	9	7	11	2
137	30	15	40	2.5	3	0.5	9	5	11	2
137	25	15	30	2.5	3	0.5	9	7	14	2
137	15	10	20	1.5	3	0.5	12	5	11	2
137	25	10	30	1.5	4	0.3	9	5	11	2
137	30	15	30	1.5	3	0.5	7	7	11	2
137	15	15	20	1.5	2	0.8	9	5	11	2
137	25	20	40	1.5	3	0.5	7	11	11	2
137	25	15	30	2	4	0.3	9	7	14	2
138	15	15	20	1.5	4	0.5	9	5	11	2
138	15	15	20	2	3	0.8	9	7	11	2
138	25	10	40	2.5	4	0.3	9	7	14	2
138	30	15	30	2	3	0.3	7	7	11	2
138	25	20	30	2.5	3	0.5	12	7	11	2
138	15	15	20	2.5	2	0.5	12	7	10	2
138	25	15	30	2	4	0.8	9	11	10	2
138	25	20	30	2.5	2	0.5	9	5	11	2
138	25	20	30	1.5	3	0.8	9	11	14	2
138	25	15	40	2	2	0.8	9	11	11	2
139	25	15	40	1.5	2	0.5	7	7	10	2
139	15	10	30	1.5	3	0.5	12	7	10	2
139	25	10	30	2.5	2	0.3	7	7	10	2
139	30	15	20	2	2	0.5	9	11	11	2
139	30	20	20	2	2	0.8	7	7	11	2
139	25	20	40	2	2	0.5	12	7	14	2
139	30	15	30	1.5	2	0.5	7	5	11	2
139	25	15	40	1.5	3	0.3	12	7	11	2
139	25	15	20	1.5	4	0.5	9	11	11	2
139	25	20	30	2.5	3	0.5	9	7	10	2
140	25	15	30	2.5	2	0.8	7	11	10	2
140	25	10	30	2	3	0.5	7	7	11	2
140	15	20	40	2	3	0.5	7	5	10	1
140	30	10	40	1.5	3	0.3	9	11	14	2
140	30	15	40	1.5	4	0.3	9	11	10	2
140	25	15	30	1.5	4	0.5	9	7	14	2
140	25	15	20	1.5	2	0.5	12	7	11	2
140	30	10	20	2.5	2	0.8	9	5	14	2
140	15	20	30	2	4	0.5	12	5	14	2
140	25	15	40	1.5	3	0.8	7	7	14	2
141	25	15	30	2	3	0.5	7	11	11	2
141	30	20	20	2	4	0.8	12	11	11	3
141	25	15	20	2.5	2	0.3	9	11	11	2
141	25	15	30	2.5	2	0.3	7	7	11	2
141	30	15	30	2	4	0.5	7	11	11	2
141	15	20	30	1.5	2	0.5	9	11	11	1
141	15	20	30	2	2	0.5	7	11	10	1
141	25	10	30	2	3	0.5	12	11	11	2
141	25	15	40	2	2	0.5	9	5	14	2
141	25	15	40	2.5	4	0.5	7	11	10	2
142	25	15	30	2	3	0.5	9	7	10	2
142	25	20	40	1.5	2	0.8	7	11	11	1
142	30	20	30	2	3	0.5	7	7	11	2
142	25	10	30	2	3	0.3	7	5	10	2
142	30	15	30	2	3	0.8	9	11	10	2
142	25	15	30	2	3	0.3	9	5	11	2
142	30	15	30	2	3	0.8	12	11	10	2
142	15	15	30	1.5	3	0.5	7	7	14	1
142	30	10	30	2	3	0.3	9	7	10	2
142	25	15	40	2	3	0.8	12	7	10	2
143	25	15	40	1.5	2	0.5	9	7	11	2
143	25	20	30	1.5	3	0.8	12	11	14	2
143	30	10	30	2	3	0.3	12	7	10	2
143	25	10	30	2	2	0.8	12	7	11	2
143	15	20	20	2.5	4	0.3	9	7	14	1
143	25	10	20	1.5	3	0.5	9	11	11	2
143	25	15	30	1.5	2	0.5	12	7	11	2
143	15	15	30	2	2	0.5	9	7	14	2
143	30	15	20	2	4	0.5	9	5	11	2
143	25	20	40	2	3	0.8	12	11	10	2
144	25	10	20	2	3	0.5	7	5	11	2
144	30	15	40	2	4	0.3	7	5	14	2
144	25	20	20	2	4	0.8	7	11	14	2
144	25	15	30	2	3	0.8	7	11	11	2
144	25	20	20	2	4	0.5	7	11	11	3
144	30	20	30	1.5	4	0.8	12	7	10	2
144	15	10	30	2	3	0.3	12	7	11	2
144	25	10	30	2	3	0.3	7	11	10	2
144	15	15	20	2.5	2	0.8	9	11	14	2
144	30	20	20	2.5	4	0.8	7	7	10	2
145	25	10	20	1.5	4	0.3	9	5	11	2
145	25	10	20	2	2	0.5	9	7	14	2
145	25	15	30	1.5	3	0.8	9	7	10	2
145	15	20	30	2	2	0.3	7	7	11	1
145	30	10	30	2.5	4	0.8	9	7	11	2
145	30	10	40	2.5	3	0.3	9	7	11	2
145	15	15	20	1.5	3	0.5	12	7	11	2
145	25	15	30	1.5	3	0.5	7	7	11	2
145	25	15	30	2	4	0.8	7	11	10	2
145	30	10	20	1.5	3	0.8	12	7	14	2
146	25	15	30	2.5	4	0.5	9	11	11	2
146	30	15	40	1.5	2	0.5	12	7	11	2
146	25	10	20	1.5	3	0.8	12	5	11	2
146	15	20	20	1.5	3	0.5	9	7	14	1
146	15	15	30	2	2	0.5	9	7	10	2
146	15	10	20	1.5	3	0.8	7	5	11	2
146	15	10	40	1.5	4	0.3	7	7	11	2
146	25	10	40	2	2	0.5	9	5	10	2
146	25	15	30	2	3	0.5	7	11	11	2
146	25	20	30	2	4	0.5	9	11	11	1
147	25	20	20	2.5	3	0.3	9	7	11	2
147	15	15	30	2.5	4	0.5	12	5	11	2
147	25	20	30	2	3	0.5	9	11	11	2
147	25	20	30	2	2	0.8	9	11	14	1
147	25	10	30	2	2	0.5	7	7	10	2
147	30	15	40	2	3	0.3	9	7	11	2
147	25	20	30	2	3	0.5	9	7	14	2
147	25	10	20	1.5	4	0.8	7	5	14	2
147	25	15	30	2	3	0.5	9	7	14	2
147	30	20	40	2	4	0.5	12	5	14	2
148	25	10	30	1.5	3	0.3	7	7	11	2
148	30	15	20	2	3	0.3	12	11	11	2
148	25	10	30	2	2	0.5	9	5	14	2
148	15	15	40	2	3	0.3	7	7	14	1
148	30	20	40	2	3	0.3	9	11	10	2
148	25	20	20	2	3	0.8	9	11	11	2
148	25	20	30	2	3	0.5	9	7	14	2
148	30	10	20	2.5	3	0.8	12	7	11	2
148	30	15	30	2	4	0.3	9	7	10	2
148	15	20	40	2	4	0.3	7	7	11	1
149	25	15	30	2.5	2	0.5	9	7	11	2
149	25	15	40	2	2	0.8	9	7	14	2
149	25	10	40	2	4	0.5	9	11	10	2
149	30	20	30	2	3	0.8	12	5	11	2
149	15	15	30	2	3	0.3	12	7	10	2
149	25	10	40	2	2	0.5	7	5	10	2
149	25	20	40	2	4	0.5	7	5	14	2
149	30	10	40	2	2	0.5	9	7	14	2
149	25	20	40	2	2	0.8	12	11	14	2
149	25	15	30	1.5	3	0.5	12	11	10	2
150	25	15	40	2	4	0.8	7	5	10	2
150	30	20	20	2	4	0.3	7	11	10	3
150	15	15	40	1.5	2	0.5	9	7	14	2
150	15	15	20	2	3	0.5	7	7	10	1
150	30	15	30	1.5	3	0.8	9	5	11	2
150	30	15	40	2.5	2	0.5	12	11	10	2
150	25	10	40	2	3	0.8	12	7	11	2
150	15	15	20	1.5	4	0.5	12	11	10	1
150	25	10	20	2	2	0.5	7	7	10	2
150	15	10	40	2.5	3	0.8	9	11	11	2
151	25	15	30	2	4	0.3	12	5	11	2
151	25	20	20	2	2	0.5	9	11	10	3
151	25	15	40	1.5	3	0.3	7	7	10	2
151	25	15	30	1.5	3	0.5	7	5	10	2
151	30	10	30	1.5	4	0.8	12	11	11	2
151	25	20	40	2	4	0.8	12	5	14	2
151	25	10	30	2.5	3	0.3	9	7	14	2
151	25	10	30	1.5	3	0.3	12	5	11	2
151	15	10	20	2	2	0.5	9	11	14	2
151	15	15	20	2.5	3	0.8	7	11	11	1
152	25	15	40	2.5	4	0.3	9	7	11	2
152	25	15	40	2	4	0.3	9	7	11	2
152	15	15	20	2	3	0.3	7	5	14	2
152	30	15	20	2	2	0.5	7	5	11	2
152	25	10	20	2	3	0.3	12	11	14	2
152	25	15	30	2.5	4	0.5	9	7	10	2
152	30	15	30	2	2	0.5	9	7	11	2
152	30	15	20	1.5	2	0.3	7	7	10	2
152	30	15	30	1.5	2	0.3	7	7	10	2
152	25	10	40	2	3	0.5	9	11	14	2
153	15	10	30	2	2	0.5	9	7	11	2
153	30	15	30	1.5	4	0.5	7	5	10	2
153	25	15	20	2	4	0.5	9	7	11	2
153	25	10	30	1.5	3	0.3	9	5	10	2
153	30	15	30	2	3	0.5	12	7	14	2
153	15	10	20	2	3	0.5	9	11	11	2
153	25	15	30	2.5	2	0.3	7	7	11	2
153	25	10	30	1.5	2	0.5	9	11	10	2
153	15	20	40	2.5	4	0.3	7	11	14	1
153	25	15	30	2.5	2	0.3	9	11	10	2
154	30	15	20	2	3	0.5	12	7	10	2
154	25	15	40	2.5	4	0.5	12	7	11	2
154	25	15	30	2.5	4	0.5	9	7	11	2
154	15	15	40	2.5	2	0.5	7	11	11	1
154	25	15	30	1.5	3	0.5	9	7	14	2
154	25	15	30	2.5	3	0.3	9	11	14	1
154	25	15	40	1.5	2	0.5	9	5	11	2
154	25	10	30	2	3	0.5	9	7	11	2
154	15	10	40	2	2	0.3	7	5	11	2
154	25	10	20	1.5	4	0.5	9	7	11	2
155	25	15	30	2	3	0.5	9	11	11	2
155	25	15	20	1.5	3	0.5	7	7	10	2
155	25	20	40	2	3	0.8	9	7	11	2
155	15	20	30	2	3	0.8	12	7	14	1
155	15	20	30	2	2	0.5	7	7	14	1
155	25	15	20	1.5	3	0.5	12	7	10	2
155	15	20	30	2	2	0.8	12	5	11	2
155	25	15	20	2	4	0.3	7	5	11	2
155	15	15	30	1.5	3	0.5	7	11	11	1
155	25	10	20	1.5	4	0.3	7	7	14	2
156	25	20	30	1.5	3	0.5	12	7	11	2
156	25	10	30	1.5	3	0.8	12	5	14	2
156	25	15	40	2.5	2	0.5	9	7	11	2
156	30	10	40	2	3	0.5	9	7	14	2
156	25	10	40	2	3	0.5	12	5	11	2
156	30	15	30	1.5	3	0.3	9	11	14	2
156	30	15	40	2	3	0.3	9	7	14	2
156	30	15	30	2.5	3	0.8	9	7	11	2
156	30	15	30	2	4	0.5	7	5	11	2
156	15	15	40	1.5	4	0.5	12	11	14	1
157	25	20	30	2	2	0.5	9	5	14	2
157	30	15	30	1.5	3	0.5	9	5	14	2
157	15	10	20	2	4	0.5	12	7	14	2
157	15	15	40	2	3	0.5	9	5	11	2
157	30	15	30	2.5	3	0.3	9	7	11	2
157	15	15	30	1.5	4	0.5	9	5	11	2
157	30	15	30	2	2	0.5	12	5	10	2
157	25	20	20	2.5	2	0.5	9	7	14	2
157	15	15	30	2.5	4	0.5	12	5	11	2
157	25	10	30	2	2	0.3	9	5	14	2
158	25	10	20	1.5	4	0.5	9	5	14	2
158	25	10	40	2	3	0.5	9	7	14	2
158	25	15	40	2.5	4	0.5	12	11	11	2
158	25	10	30	2	4	0.5	9	5	11	2
158	15	20	20	2	3	0.5	9	5	11	2
158	25	15	30	2.5	4	0.5	7	5	11	2
158	15	15	30	2.5	4	0.8	7	7	14	1
158	30	15	40	2.5	3	0.5	9	7	10	2
158	15	20	20	2	3	0.8	9	7	11	1
158	30	10	30	2	4	0.8	9	7	11	2
159	25	15	40	2.5	4	0.5	9	5	11	2
159	25	15	30	2	3	0.3	9	7	11	2
159	15	10	20	2	3	0.5	9	5	10	2
159	25	15	30	2	3	0.5	12	11	10	2
159	25	15	20	2.5	2	0.3	9	5	11	2
159	30	15	30	1.5	4	0.5	9	5	14	2
159	30	10	30	2	3	0.3	9	11	10	2
159	25	15	30	2.5	3	0.5	7	7	11	2
159	25	10	30	2	2	0.8	9	7	11	2
159	25	20	40	2	4	0.5	9	7	10	2
160	25	15	30	1.5	2	0.5	9	7	14	2
160	25	15	30	2	2	0.5	9	7	11	2
160	15	20	40	1.5	3	0.5	7	5	11	1
160	25	10	20	2	4	0.8	7	7	10	2
160	25	15	40	2.5	3	0.8	12	5	11	2
160	15	15	30	2	2	0.8	9	11	14	1
160	25	15	40	1.5	2	0.5	9	11	11	2
160	25	15	30	2	2	0.5	9	7	11	2
160	25	10	40	2	3	0.5	9	7	14	2
160	25	20	40	2	3	0.3	9	11	11	1
161	25	15	30	2	3	0.8	12	7	11	2
161	25	15	20	2	3	0.5	12	7	11	2
161	25	15	30	2.5	3	0.5	7	11	11	2
161	25	20	30	1.5	3	0.8	12	5	11	2
161	25	10	30	2	2	0.8	9	5	11	2
161	25	15	40	2	2	0.5	7	5	10	2
161	25	10	20	2.5	3	0.5	7	11	11	2
161	25	15	20	2	3	0.5	12	5	11	2
161	15	15	20	1.5	3	0.5	9	7	10	2
161	15	15	40	2	3	0.5	7	7	10	1
162	30	20	20	1.5	3	0.5	12	7	11	2
162	25	15	30	2	4	0.5	7	7	11	2
162	25	15	30	1.5	2	0.5	7	7	11	2
162	25	15	30	2	2	0.8	7	7	11	2
162	15	15	40	1.5	4	0.5	12	11	11	2
162	30	15	20	2.5	4	0.8	12	11	11	2
162	15	15	20	2.5	2	0.5	7	7	11	2
162	25	20	30	2.5	4	0.5	7	7	11	2
162	25	15	30	1.5	2	0.5	7	7	11	2
162	25	10	30	1.5	2	0.5	9	5	11	2
163	15	20	30	2.5	2	0.5	12	7	10	2
163	15	20	30	2	3	0.3	12	5	11	2
163	25	15	40	2	4	0.5	9	11	11	2
163	30	15	30	2	3	0.5	12	11	11	2
163	25	15	30	2	2	0.3	9	5	11	2
163	15	20	20	2.5	3	0.3	9	11	11	1
163	25	15	40	1.5	4	0.8	12	7	14	2
163	15	20	20	2	3	0.3	7	7	11	1
163	15	15	30	1.5	2	0.5	12	5	10	2
163	30	15	20	1.5	4	0.5	9	7	11	2
164	25	20	20	1.5	3	0.3	12	7	10	3
164	30	15	30	2.5	2	0.5	9	11	11	2
164	25	10	20	2.5	3	0.8	9	7	14	2
164	25	15	40	2	2	0.8	12	5	11	2
164	25	10	20	2	4	0.5	9	11	14	2
164	25	15	20	2	3	0.3	12	5	11	2
164	25	15	40	2	2	0.5	9	7	14	2
164	25	15	40	2	3	0.5	9	5	11	2
164	30	15	30	1.5	2	0.8	12	7	10	2
164	25	15	30	2	3	0.5	12	7	11	2
165	30	10	30	2.5	3	0.5	9	5	11	2
165	25	15	30	2.5	2	0.8	9	11	11	2
165	30	15	30	2.5	3	0.5	9	7	11	2
165	25	20	30	2.5	4	0.8	7	7	10	2
165	30	20	30	2	4	0.8	7	5	11	2
165	25	10	30	2.5	3	0.8	7	5	14	2
165	30	20	30	2	3	0.3	7	7	14	2
165	25	10	30	2	3	0.3	7	5	10	2
165	30	15	30	1.5	3	0.3	7	5	11	2
165	15	10	40	1.5	4	0.5	7	7	10	2
166	15	15	40	2	3	0.5	12	7	14	2
166	25	15	40	2	2	0.8	9	7	10	2
166	30	15	40	2	4	0.5	9	7	10	2
166	25	10	20	1.5	2	0.8	9	7	11	2
166	30	20	20	2.5	2	0.5	9	7	10	3
166	30	20	30	2.5	3	0.5	7	7	10	2
166	25	15	30	2	4	0.8	12	7	14	2
166	25	15	30	1.5	2	0.5	9	11	14	2
166	30	20	30	2.5	4	0.8	12	7	11	2
166	15	15	30	2	3	0.5	9	5	11	2
167	25	10	40	2	3	0.5	7	7	14	2
167	25	15	30	1.5	3	0.8	12	7	11	2
167	25	15	20	1.5	2	0.5	7	11	11	3
167	25	10	20	2	3	0.5	7	7	11	2
167	30	15	30	2	2	0.5	12	7	11	2
167	25	15	30	2	3	0.5	12	11	11	2
167	25	10	30	2.5	4	0.8	7	11	11	2
167	25	10	20	2.5	3	0.5	9	5	11	2
167	30	15	30	2	3	0.8	7	7	11	2
